pcap_name,session_identifier,service,protocol,duration,total_count_bytes,total_count_packets,src_count_bytes,dst_count_bytes,src_count_packets,dst_count_packets,src_mean_packet_size,dst_mean_packet_size,src_min_packet_size,dst_min_packet_size,src_max_packet_size,dst_max_packet_size,src_std_packet_size,dst_std_packet_size,src_bytes_per_sec,dst_bytes_per_sec,min_time_delay,max_time_delay,mean_time_delay,std_time_delay,src_port,dst_port,flags,http_method,http_version,http_accept,http_connection,http_user_agent,http_status_code,http_content_length,http_content_type,http_server
broken_auth_2.pcap,192.168.16.2__59832__192.168.16.5__80,http,TCP,0.002181,15503,14,1078,14425,7,7,154.0,2060.714285714286,66,66,674,5587,212.30705526262125,2336.9010440743778,494268.6840898670334708849152,6613938.560293443374598807886,0.000006,0.000756,0.0001677692307692307692307692308,0.0001965373927413359429027526036,59832,80,FSPA,POST,HTTP/1.1,"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8",close,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,200,none,text/html,Apache/2.2.8 (Ubuntu) DAV/2 mod_fastcgi/2.4.6 PHP/5.2.4-2ubuntu5 with Suhosin-Patch mod_ssl/2.2.8 OpenSSL/0.9.8g
broken_auth_2.pcap,192.168.16.2__59834__192.168.16.5__80,http,TCP,0.002247,15897,20,1274,14623,10,10,127.4,1462.3,66,66,672,4410,181.5490016496924,1425.4676460726846,566978.1931464174454828660436,6507788.161993769470404984424,0.000000,0.000795,0.0001182631578947368421052631579,0.0001849184292729216941968554078,59834,80,FSPA,POST,HTTP/1.1,"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8",close,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,200,none,text/html,Apache/2.2.8 (Ubuntu) DAV/2 mod_fastcgi/2.4.6 PHP/5.2.4-2ubuntu5 with Suhosin-Patch mod_ssl/2.2.8 OpenSSL/0.9.8g
broken_auth_2.pcap,192.168.16.2__59836__192.168.16.5__80,http,TCP,0.002692,15775,18,1218,14557,9,9,135.33333333333334,1617.4444444444443,66,66,682,4410,193.29194959381462,1745.2591728012528,452451.7087667161961367013373,5407503.714710252600297176820,0.000000,0.000789,0.0001583529411764705882352941176,0.0001977803122232194951775183003,59836,80,FSPA,POST,HTTP/1.1,"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8",close,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,200,none,text/html,Apache/2.2.8 (Ubuntu) DAV/2 mod_fastcgi/2.4.6 PHP/5.2.4-2ubuntu5 with Suhosin-Patch mod_ssl/2.2.8 OpenSSL/0.9.8g
broken_auth_2.pcap,192.168.16.2__59838__192.168.16.5__80,http,TCP,0.002570,15568,15,1143,14425,8,7,142.875,2060.714285714286,66,66,673,4410,200.38552686010036,1943.2056515154623,444747.0817120622568093385214,5612840.466926070038910505837,0.000004,0.000746,0.0001835714285714285714285714286,0.0001945403793140988747870615562,59838,80,FSPA,POST,HTTP/1.1,"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8",close,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,200,none,text/html,Apache/2.2.8 (Ubuntu) DAV/2 mod_fastcgi/2.4.6 PHP/5.2.4-2ubuntu5 with Suhosin-Patch mod_ssl/2.2.8 OpenSSL/0.9.8g
broken_auth_2.pcap,192.168.16.2__59840__192.168.16.5__80,http,TCP,0.003290,15571,15,1146,14425,8,7,143.25,2060.714285714286,66,66,676,4410,201.37759930041872,1943.2056515154623,348328.2674772036474164133739,4384498.480243161094224924012,0.000004,0.000799,0.000235,0.0002208742370024819608738824267,59840,80,FSPA,POST,HTTP/1.1,"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8",close,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,200,none,text/html,Apache/2.2.8 (Ubuntu) DAV/2 mod_fastcgi/2.4.6 PHP/5.2.4-2ubuntu5 with Suhosin-Patch mod_ssl/2.2.8 OpenSSL/0.9.8g
broken_auth_2.pcap,192.168.16.2__59842__192.168.16.5__80,http,TCP,0.002715,15569,15,1144,14425,8,7,143.0,2060.714285714286,66,66,674,4410,200.71621758094187,1943.2056515154623,421362.7992633517495395948435,5313075.506445672191528545120,0.000004,0.000725,0.0001939285714285714285714285714,0.0001921400026341336812233876936,59842,80,FSPA,POST,HTTP/1.1,"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8",close,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,200,none,text/html,Apache/2.2.8 (Ubuntu) DAV/2 mod_fastcgi/2.4.6 PHP/5.2.4-2ubuntu5 with Suhosin-Patch mod_ssl/2.2.8 OpenSSL/0.9.8g
broken_auth_2.pcap,192.168.16.2__59844__192.168.16.5__80,http,TCP,0.003382,15567,15,1142,14425,8,7,142.75,2060.714285714286,66,66,672,4410,200.05483623246903,1943.2056515154623,337670.0177409816676522767593,4265227.675931401537551744530,0.000000,0.000708,0.0002415714285714285714285714286,0.0002262061999547297635330508038,59844,80,FSPA,POST,HTTP/1.1,"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8",close,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,200,none,text/html,Apache/2.2.8 (Ubuntu) DAV/2 mod_fastcgi/2.4.6 PHP/5.2.4-2ubuntu5 with Suhosin-Patch mod_ssl/2.2.8 OpenSSL/0.9.8g
broken_auth_2.pcap,192.168.16.2__59846__192.168.16.5__80,http,TCP,0.002464,15577,15,1152,14425,8,7,144.0,2060.714285714286,66,66,682,4410,203.3617466486753,1943.2056515154623,467532.4675324675324675324675,5854301.948051948051948051948,0.000003,0.000810,0.000176,0.0002072420944554597824085648168,59846,80,FSPA,POST,HTTP/1.1,"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8",close,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,200,none,text/html,Apache/2.2.8 (Ubuntu) DAV/2 mod_fastcgi/2.4.6 PHP/5.2.4-2ubuntu5 with Suhosin-Patch mod_ssl/2.2.8 OpenSSL/0.9.8g
broken_auth_2.pcap,192.168.16.2__59848__192.168.16.5__80,http,TCP,0.002900,15764,18,1207,14557,9,9,134.11111111111111,1617.4444444444443,66,66,671,4410,189.83527622327057,1690.0383369163299,416206.8965517241379310344828,5019655.172413793103448275862,0.000003,0.000743,0.0001705882352941176470588235294,0.0002316005838719475025222296514,59848,80,FSPA,POST,HTTP/1.1,"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8",close,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,200,none,text/html,Apache/2.2.8 (Ubuntu) DAV/2 mod_fastcgi/2.4.6 PHP/5.2.4-2ubuntu5 with Suhosin-Patch mod_ssl/2.2.8 OpenSSL/0.9.8g
broken_auth_2.pcap,192.168.16.2__59850__192.168.16.5__80,http,TCP,0.002387,15767,18,1210,14557,9,9,134.44444444444446,1617.4444444444443,66,66,674,4410,190.7780042708809,1547.8260820411683,506912.4423963133640552995392,6098449.937159614578969417679,0.000000,0.000829,0.0001404117647058823529411764706,0.0001969538789915725158662809077,59850,80,FSPA,POST,HTTP/1.1,"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8",close,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,200,none,text/html,Apache/2.2.8 (Ubuntu) DAV/2 mod_fastcgi/2.4.6 PHP/5.2.4-2ubuntu5 with Suhosin-Patch mod_ssl/2.2.8 OpenSSL/0.9.8g
broken_auth_2.pcap,192.168.16.2__59852__192.168.16.5__80,http,TCP,0.002108,15699,17,1208,14491,9,8,134.22222222222223,1811.375,66,66,672,5587,190.1495188165693,2085.474222898715,573055.0284629981024667931689,6874288.425047438330170777989,0.000003,0.000770,0.00013175,0.0001856739413595779734936085645,59852,80,FSPA,POST,HTTP/1.1,"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8",close,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,200,none,text/html,Apache/2.2.8 (Ubuntu) DAV/2 mod_fastcgi/2.4.6 PHP/5.2.4-2ubuntu5 with Suhosin-Patch mod_ssl/2.2.8 OpenSSL/0.9.8g
broken_auth_2.pcap,192.168.16.2__59854__192.168.16.5__80,http,TCP,0.002344,15534,15,1140,14394,8,7,142.5,2056.285714285714,66,66,670,4410,199.39345525869197,1938.7723445731406,486348.1228668941979522184300,6140784.982935153583617747440,0.000004,0.000717,0.0001674285714285714285714285714,0.0001838596958419708710694086131,59854,80,FSPA,POST,HTTP/1.1,"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8",close,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,200,none,text/html,Apache/2.2.8 (Ubuntu) DAV/2 mod_fastcgi/2.4.6 PHP/5.2.4-2ubuntu5 with Suhosin-Patch mod_ssl/2.2.8 OpenSSL/0.9.8g
broken_auth_2.pcap,192.168.16.2__59856__192.168.16.5__80,http,TCP,0.002234,15575,15,1150,14425,8,7,143.75,2060.714285714286,66,66,680,4410,202.70036383785796,1943.2056515154623,514771.7099373321396598030439,6457027.752909579230080572963,0.000003,0.000735,0.0001595714285714285714285714286,0.0001859203801499503195772336316,59856,80,FSPA,POST,HTTP/1.1,"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8",close,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,200,none,text/html,Apache/2.2.8 (Ubuntu) DAV/2 mod_fastcgi/2.4.6 PHP/5.2.4-2ubuntu5 with Suhosin-Patch mod_ssl/2.2.8 OpenSSL/0.9.8g
broken_auth_2.pcap,192.168.16.2__59858__192.168.16.5__80,http,TCP,0.003017,15899,20,1276,14623,10,10,127.6,1462.3,66,66,674,4410,182.1489500381487,1425.4676460726846,422936.6920782234007292011932,4846867.749419953596287703016,0.000000,0.000751,0.0001587894736842105263157894737,0.0002213590983346120909428262294,59858,80,FSPA,POST,HTTP/1.1,"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8",close,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,200,none,text/html,Apache/2.2.8 (Ubuntu) DAV/2 mod_fastcgi/2.4.6 PHP/5.2.4-2ubuntu5 with Suhosin-Patch mod_ssl/2.2.8 OpenSSL/0.9.8g
broken_auth_2.pcap,192.168.16.2__59860__192.168.16.5__80,http,TCP,0.002586,15572,15,1147,14425,8,7,143.375,2060.714285714286,66,66,677,4410,201.70829029814317,1943.2056515154623,443542.1500386697602474864656,5578112.915699922660479505027,0.000004,0.000723,0.0001847142857142857142857142857,0.0001971364388189156713941188903,59860,80,FSPA,POST,HTTP/1.1,"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8",close,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,200,none,text/html,Apache/2.2.8 (Ubuntu) DAV/2 mod_fastcgi/2.4.6 PHP/5.2.4-2ubuntu5 with Suhosin-Patch mod_ssl/2.2.8 OpenSSL/0.9.8g
broken_auth_2.pcap,192.168.16.2__59862__192.168.16.5__80,http,TCP,0.002529,15768,18,1211,14557,9,9,134.55555555555554,1617.4444444444443,66,66,675,5587,191.09224713101324,1775.733783295177,478845.3934361407671016211941,5756030.051403716884143930407,0.000000,0.000696,0.0001487647058823529411764705882,0.0001722684394336742542306754824,59862,80,FSPA,POST,HTTP/1.1,"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8",close,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,200,none,text/html,Apache/2.2.8 (Ubuntu) DAV/2 mod_fastcgi/2.4.6 PHP/5.2.4-2ubuntu5 with Suhosin-Patch mod_ssl/2.2.8 OpenSSL/0.9.8g
broken_auth_2.pcap,192.168.16.2__59864__192.168.16.5__80,http,TCP,0.003076,15634,16,1143,14491,8,8,142.875,1811.375,66,66,673,5858,200.38552686010036,2158.8694343046777,371586.4759427828348504551365,4710988.296488946684005201560,0.000000,0.000985,0.0002050666666666666666666666667,0.0002576207721093588800561913881,59864,80,FSPA,POST,HTTP/1.1,"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8",close,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,200,none,text/html,Apache/2.2.8 (Ubuntu) DAV/2 mod_fastcgi/2.4.6 PHP/5.2.4-2ubuntu5 with Suhosin-Patch mod_ssl/2.2.8 OpenSSL/0.9.8g
broken_auth_2.pcap,192.168.16.2__59866__192.168.16.5__80,http,TCP,0.002542,15578,15,1153,14425,8,7,144.125,2060.714285714286,66,66,683,4410,203.69243818806825,1943.2056515154623,453579.8583792289535798583792,5674665.617623918174665617624,0.000003,0.000760,0.0001815714285714285714285714286,0.0001937567378683584131270606676,59866,80,FSPA,POST,HTTP/1.1,"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8",close,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,200,none,text/html,Apache/2.2.8 (Ubuntu) DAV/2 mod_fastcgi/2.4.6 PHP/5.2.4-2ubuntu5 with Suhosin-Patch mod_ssl/2.2.8 OpenSSL/0.9.8g
broken_auth_2.pcap,192.168.16.2__59868__192.168.16.5__80,http,TCP,0.002520,15571,15,1146,14425,8,7,143.25,2060.714285714286,66,66,676,4410,201.37759930041872,1943.2056515154623,454761.9047619047619047619048,5724206.349206349206349206349,0.000000,0.000729,0.000180,0.0001951047337786993390128833947,59868,80,FSPA,POST,HTTP/1.1,"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8",close,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,200,none,text/html,Apache/2.2.8 (Ubuntu) DAV/2 mod_fastcgi/2.4.6 PHP/5.2.4-2ubuntu5 with Suhosin-Patch mod_ssl/2.2.8 OpenSSL/0.9.8g
broken_auth_2.pcap,192.168.16.2__59870__192.168.16.5__80,http,TCP,0.002455,15574,15,1149,14425,8,7,143.625,2060.714285714286,66,66,679,4410,202.36967256730935,1943.2056515154623,468024.4399185336048879837067,5875763.747454175152749490835,0.000005,0.000756,0.0001753571428571428571428571429,0.0001908288714090855438616989915,59870,80,FSPA,POST,HTTP/1.1,"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8",close,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,200,none,text/html,Apache/2.2.8 (Ubuntu) DAV/2 mod_fastcgi/2.4.6 PHP/5.2.4-2ubuntu5 with Suhosin-Patch mod_ssl/2.2.8 OpenSSL/0.9.8g
broken_auth_2.pcap,192.168.16.2__59872__192.168.16.5__80,http,TCP,0.002537,15572,15,1147,14425,8,7,143.375,2060.714285714286,66,66,677,4410,201.70829029814317,1943.2056515154623,452108.7899093417422152148207,5685849.428458809617658651951,0.000003,0.000716,0.0001812142857142857142857142857,0.0001844831306927657318930156431,59872,80,FSPA,POST,HTTP/1.1,"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8",close,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,200,none,text/html,Apache/2.2.8 (Ubuntu) DAV/2 mod_fastcgi/2.4.6 PHP/5.2.4-2ubuntu5 with Suhosin-Patch mod_ssl/2.2.8 OpenSSL/0.9.8g
broken_auth_2.pcap,192.168.16.2__59874__192.168.16.5__80,http,TCP,0.002403,15702,17,1211,14491,9,8,134.55555555555554,1811.375,66,66,675,4410,191.09224713101324,1535.1725422163465,503953.3915938410320432792343,6030378.693300041614648356221,0.000000,0.000711,0.0001501875,0.0001753169339902737404702314720,59874,80,FSPA,POST,HTTP/1.1,"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8",close,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,200,none,text/html,Apache/2.2.8 (Ubuntu) DAV/2 mod_fastcgi/2.4.6 PHP/5.2.4-2ubuntu5 with Suhosin-Patch mod_ssl/2.2.8 OpenSSL/0.9.8g
broken_auth_2.pcap,192.168.16.2__59876__192.168.16.5__80,http,TCP,0.002492,15580,15,1155,14425,8,7,144.375,2060.714285714286,66,66,685,4410,204.35382153265448,1943.2056515154623,463483.1460674157303370786517,5788523.274478330658105939005,0.000004,0.000718,0.000178,0.0001845419038747413749957732937,59876,80,FSPA,POST,HTTP/1.1,"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8",close,Mozilla/5.0 (X11; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0,200,none,text/html,Apache/2.2.8 (Ubuntu) DAV/2 mod_fastcgi/2.4.6 PHP/5.2.4-2ubuntu5 with Suhosin-Patch mod_ssl/2.2.8 OpenSSL/0.9.8g
