pcap_name,session_identifier,service,protocol,duration,total_count_bytes,total_count_packets,src_count_bytes,dst_count_bytes,src_count_packets,dst_count_packets,src_mean_packet_size,dst_mean_packet_size,src_min_packet_size,dst_min_packet_size,src_max_packet_size,dst_max_packet_size,src_std_packet_size,dst_std_packet_size,src_bytes_per_sec,dst_bytes_per_sec,min_time_delay,max_time_delay,mean_time_delay,std_time_delay,src_port,dst_port,flags,http_method,http_version,http_accept,http_connection,http_user_agent,http_status_code,http_content_length,http_content_type,http_server,attack
zeus.pcap,192.168.10.1__80__192.168.10.5__1066,http,0.0,0.0008497702335283819,0.0005678427610162218,0.01744186046511628,0.010478566568382853,0.0002935830200929095,0.01775147928994083,0.022727272727272728,0.04971590909090909,0.01291765288408802,0.5,0.8108108108108109,0.15488976823063877,0.006094689309360889,0.17087170007032573,0.006789634578903576,0.008377251011465574,0.0005662213996298552,2.870188714908005e-05,0.0004993119693182628,0.0009511822267006762,0.0006676441350526234,0.19230769230769232,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
normal_traffic_1.pcap,192.168.16.2__59140__192.168.16.5__80,http,0.0,0.12562625042082418,0.001145799769684132,0.02616279069767442,0.014379677931503743,0.0007522152007355642,0.023668639053254437,0.03409090909090909,0.05772569444444446,0.02206497922157655,1.0,0.8918918918918919,0.1978518937252685,0.019170568191262432,0.2002546385573966,0.022900215877892652,7.072115474261877e-05,9.84918295644084e-06,7.350483294276598e-06,0.09441523582026098,0.10282954154734793,0.093049368481922,0.7948717948717948,0.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.625,0.0,0.3023255813953488,0.3333333333333333,0.1111111111111111,0.0
1.pcap,38.90.226.11__80__192.168.87.191__53049,http,0.0,0.49207070089003613,0.0027178428332608477,0.03197674418604651,0.0843728736674983,8.763672241579389e-05,0.05917159763313609,0.011363636363636364,0.21957859848484848,0.007712031572589863,0.0,0.7297297297297297,0.1989824759751272,0.0018284067928082666,0.24067520683664317,0.0005904185084958008,9.420910963503717e-05,2.929578590673302e-07,2.1351403854803453e-05,0.21509803106747838,0.3408256246898443,0.18820763030769685,0.32051282051282054,0.0,0.6,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.6,0.7777777777777778,0.0
jsql_get_search_0.pcap,192.168.16.1__58204__192.168.16.2__80,http,0.0,0.0007929129818219562,0.000933400568998675,0.020348837209302327,0.012701292810161035,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.047506313131313115,0.026028106557490785,1.0,0.8918918918918919,0.15602035048049745,0.016732692467518077,0.15623065205217473,0.022812702478276253,0.010519629327613998,0.0012223829022104545,3.5002301401317137e-06,0.0008145288346717642,0.0007876329196133091,0.0008125378781852767,0.24358974358974358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
normal_traffic_1.pcap,192.168.16.2__59160__192.168.16.5__80,http,0.0,0.12450225233581937,0.04729783425059927,0.10174418604651163,0.05364028124291222,0.046142194963955746,0.10650887573964497,0.10227272727272728,0.057711884469696974,0.45116812853645627,1.0,0.8918918918918919,0.252119841718485,0.4029697758816522,0.2185822538268076,0.34648626641256247,0.00024573211270739715,0.0006096203294346624,0.0,0.09449647922595737,0.03029122548563673,0.054254019588224095,0.8717948717948718,0.0,0.4,0.0,0.0,0.16666666666666666,0.0,0.625,0.0,0.6976744186046512,0.9333333333333333,0.1111111111111111,0.0
broken_auth_2.pcap,192.168.16.2__59848__192.168.16.5__80,http,0.0,2.0827013624343585e-05,0.011254267851285882,0.0436046511627907,0.02492628713994103,0.01063106473505593,0.04142011834319527,0.05113636363636364,0.06637994528619529,0.20789637704109376,1.0,0.8918918918918919,0.34878462408140193,0.12217081751946145,0.3031460415939507,0.16630498569714386,0.6320026989097101,0.7302072392138758,1.0500690420395141e-06,3.566783664719618e-06,3.890884452045336e-06,3.387770620900119e-06,0.48717948717948717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0
jsql_get_search_1.pcap,192.168.16.1__58270__192.168.16.2__80,http,0.0,0.0016747247747724054,0.0009326781227378401,0.020348837209302327,0.01267861193014289,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.0473682133838384,0.026028106557490785,1.0,0.8918918918918919,0.1554550593555681,0.016732692467518077,0.1556357926715139,0.022812702478276253,0.004981684347764872,0.0005799452564325067,1.7501150700658568e-06,0.0018380919511544642,0.0016698793879590733,0.0018437675808009324,0.5512820512820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
jsql_get_search_1.pcap,192.168.16.1__58264__192.168.16.2__80,http,0.0,0.0016430713476423065,0.0009362903540420146,0.020348837209302327,0.012792016330233613,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.04805871212121212,0.026028106557490785,1.0,0.8918918918918919,0.1582815149802148,0.016732692467518077,0.15861010955868743,0.022812702478276253,0.005115625309700728,0.0005910965951765034,2.8001841121053708e-06,0.001786099945883022,0.0016382103577648494,0.001790342622848797,0.5128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1060,http,0.0,0.0004495397754380521,0.0005425571418870008,0.01744186046511628,0.009457926967566341,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.04225852272727273,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.014540519942153609,0.0010933972333818005,2.835186413506688e-05,0.000505086761918285,0.0005007010130538246,0.0005345050825051185,0.11538461538461539,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1080,http,0.0,0.00045259528497056876,0.0005678427610162218,0.01744186046511628,0.010478566568382853,0.0002935830200929095,0.01775147928994083,0.022727272727272728,0.04971590909090909,0.01291765288408802,0.5,0.8108108108108109,0.15488976823063877,0.006094689309360889,0.17087170007032573,0.006789634578903576,0.01568126407433271,0.0010597053481511275,2.870188714908005e-05,0.0005090687267503265,0.0005041401557144939,0.0005388033177207386,0.358974358974359,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1093,http,0.0,0.00043122323451069515,0.0005678427610162218,0.01744186046511628,0.010478566568382853,0.0002935830200929095,0.01775147928994083,0.022727272727272728,0.04971590909090909,0.01291765288408802,0.5,0.8108108108108109,0.15488976823063877,0.006094689309360889,0.17087170007032573,0.006789634578903576,0.016453029274275367,0.001111848428252563,2.800184112105371e-05,0.00048473344878389286,0.00048008474705013706,0.000513001817221829,0.5,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1065,http,0.0,0.00044062099085665196,0.0005425571418870008,0.01744186046511628,0.009457926967566341,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.04225852272727273,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.0148328371287647,0.001115373431171884,2.940193317710639e-05,0.0004941505125336024,0.0004906624344767361,0.0005227927196849838,0.1794871794871795,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
broken_auth_0.pcap,192.168.16.2__59760__192.168.16.5__80,http,0.0,5.527169000306567e-05,0.004025470565371995,0.020348837209302327,0.018394193694715354,0.0035339508314168886,0.01775147928994083,0.028409090909090908,0.10755208333333334,0.12439506926587447,1.0,0.8918918918918919,0.3352176370830978,0.12217081751946145,0.3698728032454794,0.16946389923818792,0.19735097476579017,0.09955132275714737,5.25034521019757e-06,3.191233427005754e-05,4.9628019003195325e-05,3.34449590592493e-05,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1117,http,0.0,0.0004907148309221826,0.0005425571418870008,0.01744186046511628,0.009457926967566341,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.04225852272727273,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.013327882828891377,0.0010022320393075254,3.010197920513274e-05,0.0005492846843668212,0.0005470457841513837,0.000580959390621621,0.7692307692307693,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.2__1061,http,0.0,0.9828487147944709,0.000688491286575648,0.020348837209302327,0.012769335450215469,0.00034178321742159615,0.023668639053254437,0.022727272727272728,0.047920612373737355,0.015038461566550232,0.5,0.8108108108108109,0.17806670435274166,0.007923096102169156,0.1836595061702933,0.009601741188271125,5.218327825410295e-06,5.720209943881341e-07,3.2202117289211764e-05,0.980983079555732,0.9833275238511464,0.9810081945301677,0.1282051282051282,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1087,http,0.0,0.000442429522174547,0.0005678427610162218,0.01744186046511628,0.010478566568382853,0.0002935830200929095,0.01775147928994083,0.022727272727272728,0.04971590909090909,0.01291765288408802,0.5,0.8108108108108109,0.15488976823063877,0.006094689309360889,0.17087170007032573,0.006789634578903576,0.016039126491590054,0.001083883749418416,2.835186413506688e-05,0.0004976229368421125,0.0004926980351326457,0.0005266875638087451,0.4358974358974359,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
jsql_get_search_0.pcap,192.168.16.1__58198__192.168.16.2__80,http,0.0,0.0008041110113519364,0.0009370128003028495,0.020348837209302327,0.012814697210251759,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.048196811868686885,0.026028106557490785,1.0,0.8918918918918919,0.15884680610514415,0.016732692467518077,0.15920497881927925,0.022812702478276253,0.010451325493768919,0.0012054258565286397,1.4000920560526854e-06,0.000778464688728488,0.0007988364690376179,0.0007772598032819882,0.21794871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1122,http,0.0,0.0005511148220595533,0.03274415432608045,0.1511627906976744,1.0,0.0009581614984126799,0.20118343195266272,0.10795454545454546,0.9725444549663299,0.008875601248454299,0.5,0.8108108108108109,0.8253250423968344,0.0063717206416045655,0.7887221544962746,0.0037332436913425433,1.0,0.00284376013335859,7.000460280263427e-07,0.0005825841011731586,8.362423682365782e-05,0.00024943696717798875,0.8205128205128205,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
1.pcap,93.184.220.29__80__192.168.87.191__53044,http,0.0,0.4051451543339104,6.068548591013057e-05,0.005813953488372093,0.0,0.00011830957526132175,0.0,0.017045454545454544,0.0,0.006940828415330876,0.0,0.7297297297297297,0.0,0.0014959691941158545,0.0,0.0,0.0,4.803471169468208e-07,1.3300874532500512e-05,0.4620193400446237,0.9120241777188625,0.6412782670165451,0.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6,0.7777777777777778,0.0
broken_auth_0.pcap,192.168.16.2__59724__192.168.16.5__80,http,0.0,1.5558324214220188e-05,0.0011024529940340388,0.020348837209302327,0.017373554093898843,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.10009469696969697,0.02154227485943435,1.0,0.8918918918918919,0.30977953646127754,0.015679973404992106,0.3411315730412198,0.019604265497332043,0.5867165183282422,0.053891921452999786,0.0,2.1230855147140587e-06,9.89507712894336e-06,3.0608674477530656e-06,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
jsql_get_search_0.pcap,192.168.16.1__58210__192.168.16.2__80,http,0.0,0.0007452057424453374,0.0009362903540420146,0.020348837209302327,0.012792016330233613,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.04805871212121212,0.026028106557490785,1.0,0.8918918918918919,0.1582815149802148,0.016732692467518077,0.15861010955868743,0.022812702478276253,0.01125751703060272,0.0013003120548647003,2.8001841121053708e-06,0.0006465503087475879,0.0007399021636957439,0.0006422980638496316,0.28205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
jsql_get_search_0.pcap,192.168.16.1__58182__192.168.16.2__80,http,0.0,0.0007680312244666243,0.000933400568998675,0.020348837209302327,0.012701292810161035,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.047506313131313115,0.026028106557490785,1.0,0.8918918918918919,0.15602035048049745,0.016732692467518077,0.15623065205217473,0.022812702478276253,0.010859160012269442,0.0012618238986054394,4.550299182171227e-06,0.0008523386287049164,0.0007627388971830458,0.0008559530556117942,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1094,http,0.0,0.0004330647983640769,0.0005425571418870008,0.01744186046511628,0.009457926967566341,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.04225852272727273,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.015089848897015428,0.001134695392767565,2.7301795093027365e-05,0.00048642248126004324,0.0004821575276267026,0.0005147305847635559,0.5128205128205128,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
jsql_get_search_1.pcap,192.168.16.1__58262__192.168.16.2__80,http,0.0,0.0016454579483312184,0.0015655410472292018,0.023255813953488372,0.018870492175096395,0.001031922406445973,0.023668639053254437,0.028409090909090908,0.08506944444444443,0.03632366870689826,1.0,0.8918918918918919,0.15884680610514415,0.016732692467518077,0.20029283713729962,0.025784582660333358,0.007146752531394841,0.0010296424271492518,2.4501610980921995e-06,0.0013870259206661256,0.0014756589184368677,0.0013349807366373342,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
jsql_get_search_0.pcap,192.168.16.1__58222__192.168.16.2__80,http,0.0,0.0009200965015794962,0.007803864509538458,0.0436046511627907,0.16151054660920844,0.0027452203296747437,0.047337278106508875,0.045454545454545456,0.5542495265151515,0.060394847252844365,1.0,0.8918918918918919,0.7535330695308083,0.016732692467518077,0.9064061625925229,0.02271899200150916,0.09818677983231738,0.004891276293646612,5.25034521019757e-06,0.00037488028628477704,0.0004802094091370395,0.00036663872435302284,0.358974358974359,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
broken_auth_2.pcap,192.168.16.2__59854__192.168.16.5__80,http,0.0,1.6235491191696867e-05,0.011088105211293858,0.03488372093023256,0.023406668178725335,0.010512024853774476,0.03550295857988166,0.03977272727272727,0.07333096590909091,0.2643023391806154,1.0,0.8918918918918919,0.34821933295647256,0.12217081751946145,0.3184094014766862,0.19078117933263009,0.7385114549340325,0.8932975463409912,1.4000920560526854e-06,3.3214493385748827e-06,3.6559323484007936e-06,1.9428480028981477e-06,0.5256410256410257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0
1.pcap,149.154.167.51__80__192.168.87.191__53084,http,0.0,0.16042016328097905,0.001706418068092005,0.029069767441860465,0.05261964164209571,8.763672241579389e-05,0.05325443786982249,0.011363636363636364,0.13814996556473827,0.007712031572589863,0.0,0.7297297297297297,0.15036743923120408,0.0018284067928082666,0.19850672771921668,0.0005904185084958008,0.00018644805105428618,8.986033022705672e-07,5.3903544158028386e-05,0.0907276816155288,0.12036797823263584,0.08343803434258033,0.358974358974359,0.0,0.6,0.5,0.0,0.5,0.0,0.25,1.0,1.0,0.6,0.7777777777777778,0.0
jsql_get_search_0.pcap,192.168.16.1__58180__192.168.16.2__80,http,0.0,0.001023959051283449,0.0009319556764770052,0.020348837209302327,0.012655931050124745,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.04723011363636363,0.026028106557490785,1.0,0.8918918918918919,0.15488976823063877,0.016732692467518077,0.15504093533524446,0.022812702478276253,0.008128024361207905,0.000947402771328551,2.8001841121053708e-06,0.0011142613296712845,0.0010187928796378263,0.0011164932086774114,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
broken_auth_2.pcap,192.168.16.2__59826__192.168.16.5__80,http,0.0,3.338763524314874e-05,0.011109778599118905,0.03488372093023256,0.02338398729870719,0.010534664340398557,0.03550295857988166,0.03977272727272727,0.07322739109848485,0.2648715605585923,1.0,0.8918918918918919,0.34765404183154325,0.12217081751946145,0.3178813253933665,0.19121743041139502,0.39121135883342056,0.47464352098614787,1.0500690420395141e-06,1.5918423392544964e-05,1.468774594872941e-05,1.2198423692903274e-05,0.34615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0
jsql_get_search_0.pcap,192.168.16.1__58214__192.168.16.2__80,http,0.0,0.0006987372231494684,0.0009312332302161704,0.020348837209302327,0.0126332501701066,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.047092013888888874,0.026028106557490785,1.0,0.8918918918918919,0.15432447710570943,0.016732692467518077,0.15444608006698865,0.022812702478276253,0.011878006822902196,0.0013864028412245504,2.4501610980921995e-06,0.0007599985627182861,0.0006934107384667104,0.0007613738216818164,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14.pcap,192.168.16.1__80__192.168.16.2__39974,http,0.0,0.004183157712692801,0.0030942373351558247,0.029069767441860465,0.011726014969380812,0.0028072963413859307,0.029585798816568046,0.03409090909090909,0.0292376893939394,0.08234735934732064,1.0,0.8918918918918919,0.09440361786319955,0.08205668061057705,0.08598123458176593,0.10399554496995689,0.0018688290338382484,0.0011030859400212212,7.350483294276598e-06,0.0024094189811318277,0.0031324631067202284,0.0025592594819729983,0.14102564102564102,0.0,0.4,0.0,0.0,0.0,0.3333333333333333,0.875,0.0,0.627906976744186,0.7333333333333333,0.3333333333333333,0.0
broken_auth_2.pcap,192.168.16.2__59858__192.168.16.5__80,http,0.0,2.17932152873286e-05,0.011351798096498592,0.04941860465116279,0.026491267861193015,0.010679264932384617,0.047337278106508875,0.056818181818181816,0.060984848484848475,0.18795506280996926,1.0,0.8918918918918919,0.3504804974561899,0.12217081751946145,0.2908718246845542,0.14027041358387574,0.6422218266250529,0.7050719215911436,0.0,3.6422711496872297e-06,3.013530411057797e-06,3.0778024844572903e-06,0.5512820512820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0
jsql_get_search_1.pcap,192.168.16.1__58268__192.168.16.2__80,http,0.0,0.001679671396961534,0.000933400568998675,0.020348837209302327,0.012701292810161035,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.047506313131313115,0.026028106557490785,1.0,0.8918918918918919,0.15602035048049745,0.016732692467518077,0.15623065205217473,0.022812702478276253,0.004974482540099879,0.000578240489344443,4.550299182171227e-06,0.0018430929970335685,0.0016748284485085967,0.001849269020845774,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
broken_auth_2.pcap,192.168.16.2__59838__192.168.16.5__80,http,0.0,1.810182944669355e-05,0.011112668384162245,0.03488372093023256,0.02347471081877977,0.010534664340398557,0.03550295857988166,0.03977272727272727,0.07364169034090909,0.2648715605585923,1.0,0.8918918918918919,0.3499152063312606,0.12217081751946145,0.3199936306301288,0.19121743041139502,0.6753406868210222,0.8164976678131363,1.4000920560526854e-06,3.5950914715824726e-06,4.85631264386537e-06,2.2661088755249676e-06,0.4230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0
1.pcap,149.154.167.51__80__192.168.87.191__53096,http,0.0,0.10578923840128376,0.001667405970006921,0.02616279069767442,0.0513948741211159,8.763672241579389e-05,0.047337278106508875,0.011363636363636364,0.15196496212121213,0.007712031572589863,0.0,0.7297297297297297,0.15036743923120408,0.0018284067928082666,0.18854151527880533,0.0005904185084958008,0.00027805478517413677,1.3626399256541339e-06,1.1200736448421483e-05,0.04459242004497695,0.08659125852078971,0.043815096246738794,0.41025641025641024,0.0,0.6,0.5,0.0,0.5,0.0,0.25,1.0,1.0,0.6,0.7777777777777778,0.0
zeus.pcap,192.168.10.1__80__192.168.10.2__1067,http,0.0,0.9994846181232032,0.0006393649408388757,0.020348837209302327,0.011000226808800181,0.0003490862776229123,0.023668639053254437,0.022727272727272728,0.03714883207070705,0.015359796215408143,0.5,0.8108108108108109,0.13397399660825324,0.008200127434412832,0.13724095077032059,0.010027824760084108,4.097220539635612e-06,5.745192626481681e-07,3.395223235927762e-05,0.9999836852673114,0.9999716275894373,0.9998979976055832,0.20512820512820512,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
1.pcap,93.184.220.29__80__192.168.87.191__53225,http,0.0,0.007704021347011798,0.0009825269147354474,0.014534883720930232,0.014651848491721478,0.0005784023679442396,0.01775147928994083,0.017045454545454544,0.08020833333333334,0.033932938919395396,0.0,0.8918918918918919,0.13340870548332392,0.018284067928082667,0.18163147124726975,0.027554269452298243,0.0012234517226041562,0.0001234485342999058,1.2250805490460996e-05,0.004104811277890644,0.009905274304575216,0.004297859889010225,0.5,0.0,0.8,0.0,0.0,0.0,0.0,0.125,0.0,0.46511627906976744,0.06666666666666667,0.4444444444444444,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1095,http,0.0,0.00043262711726887857,0.0005678427610162218,0.01744186046511628,0.010478566568382853,0.0002935830200929095,0.01775147928994083,0.022727272727272728,0.04971590909090909,0.01291765288408802,0.5,0.8108108108108109,0.15488976823063877,0.006094689309360889,0.17087170007032573,0.006789634578903576,0.016400010602331584,0.0011082663065680896,2.9751956191119566e-05,0.0004862998140969708,0.00048166489367801216,0.0005146575199930729,0.5256410256410257,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
normal_traffic_1.pcap,192.168.16.2__59194__192.168.16.5__80,http,0.0,0.04421808697636711,0.0002644153314655689,0.014534883720930232,0.0052166024041732815,0.00015628548830816578,0.01775147928994083,0.017045454545454544,0.011268939393939388,0.009168748647412392,1.0,0.8918918918918919,0.011305822498586773,0.002050031858603208,0.005110047786691231,0.00037110127208482476,9.250457098204914e-05,5.813495421990794e-06,3.8502531541448845e-06,0.037697308244614786,0.05687507173686315,0.042359204202370056,1.0,0.0,0.2,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6,0.7777777777777778,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1090,http,0.0,9.927928540517787e-05,0.0028218750948210717,0.023255813953488372,0.008618734406894988,0.0026320228965543433,0.023668639053254437,0.028409090909090908,0.02264835858585858,0.09264720595871288,0.5,0.8108108108108109,0.0746184284906727,0.04194254370169266,0.07475688992800915,0.06527602281992635,0.0597565892450819,0.042280035884341996,2.590170303697468e-05,9.477453737683556e-05,8.341217357251332e-05,8.929619101939062e-05,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
normal_traffic_1.pcap,192.168.16.2__59186__192.168.16.5__80,http,0.0,0.468227998454705,0.29508173034548824,0.7645348837209303,0.616307552733046,0.27850439169525204,0.7988165680473372,0.7329545454545454,0.12025564725724397,0.3799749840183284,1.0,0.8918918918918919,0.3849632560768796,0.4029697758816522,0.35426516517234224,0.2697162564227558,0.0007272811734431,0.0009784104022494474,0.0,0.09492370064713157,0.01590123368896725,0.03774175715124281,0.9487179487179487,0.0,0.8,0.0,0.0,1.0,0.0,0.625,0.0,0.9534883720930233,0.8666666666666667,0.1111111111111111,0.0
jsql_get_search_0.pcap,192.168.16.1__58192__192.168.16.2__80,http,0.0,0.0007755626425575843,0.000933400568998675,0.020348837209302327,0.012701292810161035,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.047506313131313115,0.026028106557490785,1.0,0.8918918918918919,0.15602035048049745,0.016732692467518077,0.15623065205217473,0.022812702478276253,0.01075409810399034,0.0012496195632302988,1.7501150700658568e-06,0.0008113772321743665,0.0007702740277693099,0.0008099711586312556,0.1794871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
broken_auth_0.pcap,192.168.16.2__59736__192.168.16.5__80,http,0.0,1.4369152936700173e-05,0.0011082325641207178,0.020348837209302327,0.017555001134044002,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.10142045454545455,0.02154227485943435,1.0,0.8918918918918919,0.31430186546071226,0.015679973404992106,0.34624109123989333,0.019604265497332043,0.6323423826327038,0.057555961438472865,0.0,2.415599518963551e-06,8.70531966795508e-06,2.709540728059415e-06,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
http_traff.pcap,10.0.16.20__80__192.168.16.22__46324,http,0.0,0.0,1.1559140173358205e-05,0.0,0.0004536176003628941,5.404264548973956e-05,0.0,0.005681818181818182,0.008285984848484848,0.009511505606194164,0.0,1.0,0.011305822498586773,0.002050031858603208,0.015968899333410096,0.0,0.5141943546857144,0.028478176018028337,4.550299182171227e-06,0.0,5.259980353845663e-06,1.704966958761706e-06,0.23076923076923078,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6,0.7777777777777778,0.0
normal_traffic_1.pcap,192.168.16.2__59182__192.168.16.5__80,http,0.0,0.3624285282255542,0.08566045314719264,0.32558139534883723,0.25395781356316627,0.07847211216916225,0.33727810650887574,0.3181818181818182,0.11402357794042119,0.2466266382459385,1.0,0.8918918918918919,0.33465234595816845,0.16228495442834584,0.3202445471035866,0.15630393696119893,0.00038780274222875635,0.00035615456448781697,0.0,0.09525277890191225,0.028618335299788036,0.0525745643903024,0.9230769230769231,0.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.625,0.0,0.3488372093023256,0.4666666666666667,0.1111111111111111,0.0
jsql_get_search_1.pcap,192.168.16.1__58284__192.168.16.2__80,http,0.0,0.001625019066998843,0.000933400568998675,0.020348837209302327,0.012701292810161035,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.047506313131313115,0.026028106557490785,1.0,0.8918918918918919,0.15602035048049745,0.016732692467518077,0.15623065205217473,0.022812702478276253,0.005141574831263284,0.0005976504771636397,2.4501610980921995e-06,0.0017726820454300293,0.0016201491785306794,0.0017771595010325702,0.6410256410256411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
