pcap_name,session_identifier,service,protocol,duration,total_count_bytes,total_count_packets,src_count_bytes,dst_count_bytes,src_count_packets,dst_count_packets,src_mean_packet_size,dst_mean_packet_size,src_min_packet_size,dst_min_packet_size,src_max_packet_size,dst_max_packet_size,src_std_packet_size,dst_std_packet_size,src_bytes_per_sec,dst_bytes_per_sec,min_time_delay,max_time_delay,mean_time_delay,std_time_delay,src_port,dst_port,flags,http_method,http_version,http_accept,http_connection,http_user_agent,http_status_code,http_content_length,http_content_type,http_server,attack_sqlinj,attack_brokauth,attack_zeus
jsql_get_search_0.pcap,192.168.16.1__58210__192.168.16.2__80,http,0.0,0.0007452057424453374,0.0009362903540420146,0.020348837209302327,0.0182323656817741,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.049325198742836016,0.026028106557490785,1.0,0.8918918918918919,0.1582815149802148,0.016732692467518077,0.15861010955868743,0.022812702478276253,0.012937072009143902,0.0013003120548647003,2.8001841121053708e-06,0.0006465503087475879,0.0007399021636957439,0.0006422980638496316,0.28205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1103,http,0.0,0.0004316856900075085,0.0005425571418870008,0.01744186046511628,0.013480312924290425,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.043372157515252356,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.017396179490921232,0.0011382943848398924,2.835186413506688e-05,0.00048517693775807766,0.00048060526593931945,0.0005134591127995342,0.6153846153846154,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0,0.0,1.0
jsql_get_search_1.pcap,192.168.16.1__58262__192.168.16.2__80,http,0.0,0.0016454579483312184,0.0015655410472292018,0.023255813953488372,0.026895972069567467,0.001031922406445973,0.023668639053254437,0.028409090909090908,0.08731127133789363,0.03632366870689826,1.0,0.8918918918918919,0.15884680610514415,0.016732692467518077,0.20029283713729962,0.025784582660333358,0.008213005752409363,0.0010296424271492518,2.4501610980921995e-06,0.0013870259206661256,0.0014756589184368677,0.0013349807366373342,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
jsql_get_search_0.pcap,192.168.16.1__58222__192.168.16.2__80,http,0.0,0.0009200965015794962,0.007803864509538458,0.0436046511627907,0.23019978017715134,0.0027452203296747437,0.047337278106508875,0.045454545454545456,0.5688556110186725,0.060394847252844365,1.0,0.8918918918918919,0.7535330695308083,0.016732692467518077,0.9064061625925229,0.02271899200150916,0.11283566683342071,0.004891276293646612,5.25034521019757e-06,0.00037488028628477704,0.0004802094091370395,0.00036663872435302284,0.358974358974359,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
normal_traffic_1.pcap,192.168.16.2__59138__192.168.16.5__80,http,0.0,0.12580105034048575,0.0011226814893374156,0.02616279069767442,0.020398267278722442,0.0007310363261517473,0.023668639053254437,0.03409090909090909,0.058821716891600435,0.021443732233784592,1.0,0.8918918918918919,0.1961560203504805,0.01836717732775577,0.19846975015817112,0.021836796477946986,8.081042289698824e-05,9.558576120674134e-06,7.000460280263427e-06,0.09441725511048386,0.10297263016198849,0.09304310105414099,0.782051282051282,0.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.625,0.0,0.23255813953488372,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0
broken_auth_0.pcap,192.168.16.2__59712__192.168.16.5__80,http,0.0,5.039113288491061e-05,0.0011038978865557086,0.020348837209302327,0.0248270511411392,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.10307265668330559,0.02154227485943435,1.0,0.8918918918918919,0.3109101187111362,0.015679973404992106,0.3424089511090637,0.019604265497332043,0.23589968922451796,0.01881227258127863,0.0,4.100857620865466e-05,4.474505609039422e-05,3.942094992635548e-05,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1080,http,0.0,0.00045259528497056876,0.0005678427610162218,0.01744186046511628,0.014935022952091549,0.0002935830200929095,0.01775147928994083,0.022727272727272728,0.051026067665002776,0.01291765288408802,0.5,0.8108108108108109,0.15488976823063877,0.006094689309360889,0.17087170007032573,0.006789634578903576,0.01802081595546847,0.0010597053481511275,2.870188714908005e-05,0.0005090687267503265,0.0005041401557144939,0.0005388033177207386,0.358974358974359,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0,0.0,1.0
normal_traffic_1.pcap,192.168.16.2__59136__192.168.16.5__80,http,0.0,0.19034650906755898,0.007959912901878793,0.06686046511627906,0.07567724833516519,0.006393829206252296,0.0650887573964497,0.07386363636363637,0.11428530796251263,0.08656261079233878,1.0,0.8918918918918919,0.2475975127190503,0.12217081751946145,0.29269568616097985,0.11671605677335715,0.000181564628433139,5.525330758534769e-05,4.900322196184399e-06,0.09477121592749699,0.06855085176086852,0.07643139593428039,0.7692307692307693,0.0,0.4,0.0,0.0,1.0,0.0,0.625,0.0,0.09302325581395349,0.9333333333333333,0.1111111111111111,0.0,0.0,0.0
jsql_get_search_1.pcap,192.168.16.1__58270__192.168.16.2__80,http,0.0,0.0016747247747724054,0.0009326781227378401,0.020348837209302327,0.01807073123424064,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.048616503358599884,0.026028106557490785,1.0,0.8918918918918919,0.1554550593555681,0.016732692467518077,0.1556357926715139,0.022812702478276253,0.005724922197200415,0.0005799452564325067,1.7501150700658568e-06,0.0018380919511544642,0.0016698793879590733,0.0018437675808009324,0.5512820512820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1086,http,0.0,0.00043360157706573524,0.0005425571418870008,0.01744186046511628,0.013480312924290425,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.043372157515252356,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.017319846292561437,0.0011333007327469558,2.380156495289565e-05,0.00048722453578782407,0.00048276170133736075,0.0005156101598631983,0.4230769230769231,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0,0.0,1.0
jsql_get_search_0.pcap,192.168.16.1__58226__192.168.16.2__80,http,0.0,0.0014970097338541366,0.02920489009425034,0.1511627906976744,0.9109394194090644,0.009000291392102032,0.1242603550295858,0.18181818181818182,1.0,0.04950160265656118,1.0,0.8918918918918919,1.0,0.016732692467518077,1.0,0.025925790320863035,0.27173071732450527,0.009869078048234923,3.8502531541448845e-06,0.0005732802686509006,0.00024135109948460312,0.0002940968528414576,0.38461538461538464,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1090,http,0.0,9.927928540517787e-05,0.0028218750948210717,0.023255813953488372,0.012284218012542833,0.0026320228965543433,0.023668639053254437,0.028409090909090908,0.023245208602945704,0.09264720595871288,0.5,0.8108108108108109,0.0746184284906727,0.04194254370169266,0.07475688992800915,0.06527602281992635,0.06867191903711192,0.042280035884341996,2.590170303697468e-05,9.477453737683556e-05,8.341217357251332e-05,8.929619101939062e-05,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
jsql_get_search_0.pcap,192.168.16.1__58180__192.168.16.2__80,http,0.0,0.001023959051283449,0.0009319556764770052,0.020348837209302327,0.01803840434473395,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.04847476428175264,0.026028106557490785,1.0,0.8918918918918919,0.15488976823063877,0.016732692467518077,0.15504093533524446,0.022812702478276253,0.00934067753725554,0.000947402771328551,2.8001841121053708e-06,0.0011142613296712845,0.0010187928796378263,0.0011164932086774114,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1076,http,0.0,0.0004423139083003437,0.0005678427610162218,0.01744186046511628,0.014935022952091549,0.0002935830200929095,0.01775147928994083,0.022727272727272728,0.051026067665002776,0.01291765288408802,0.5,0.8108108108108109,0.15488976823063877,0.006094689309360889,0.17087170007032573,0.006789634578903576,0.01843685441539572,0.00108416507410912,2.625172605098785e-05,0.0004974530900009353,0.0004925679054103501,0.0005265017969758465,0.3076923076923077,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0,0.0,1.0
1.pcap,149.154.167.51__80__192.168.87.191__53096,http,0.0,0.10578923840128376,0.001667405970006921,0.02616279069767442,0.07325273162216332,8.763672241579389e-05,0.047337278106508875,0.011363636363636364,0.15596968016269183,0.007712031572589863,0.0,0.7297297297297297,0.15036743923120408,0.0018284067928082666,0.18854151527880533,0.0005904185084958008,0.00031953891506502594,1.3626399256541339e-06,1.1200736448421483e-05,0.04459242004497695,0.08659125852078971,0.043815096246738794,0.41025641025641024,0.0,0.6,0.5,0.0,0.5,0.0,0.25,1.0,1.0,0.6,0.7777777777777778,0.0,0.0,0.0
jsql_get_search_0.pcap,192.168.16.1__58214__192.168.16.2__80,http,0.0,0.0006987372231494684,0.0009312332302161704,0.020348837209302327,0.018006077455227257,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.04833302520490539,0.026028106557490785,1.0,0.8918918918918919,0.15432447710570943,0.016732692467518077,0.15444608006698865,0.022812702478276253,0.013650135209678742,0.0013864028412245504,2.4501610980921995e-06,0.0007599985627182861,0.0006934107384667104,0.0007613738216818164,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1087,http,0.0,0.000442429522174547,0.0005678427610162218,0.01744186046511628,0.014935022952091549,0.0002935830200929095,0.01775147928994083,0.022727272727272728,0.051026067665002776,0.01291765288408802,0.5,0.8108108108108109,0.15488976823063877,0.006094689309360889,0.17087170007032573,0.006789634578903576,0.018432069329444196,0.001083883749418416,2.835186413506688e-05,0.0004976229368421125,0.0004926980351326457,0.0005266875638087451,0.4358974358974359,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0,0.0,1.0
jsql_get_search_1.pcap,192.168.16.1__58268__192.168.16.2__80,http,0.0,0.001679671396961534,0.000933400568998675,0.020348837209302327,0.018103058123747334,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.04875824243544708,0.026028106557490785,1.0,0.8918918918918919,0.15602035048049745,0.016732692467518077,0.15623065205217473,0.022812702478276253,0.005716645922414,0.000578240489344443,4.550299182171227e-06,0.0018430929970335685,0.0016748284485085967,0.001849269020845774,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
http_traff.pcap,10.0.16.20__80__192.168.16.22__46324,http,0.0,0.0,1.1559140173358205e-05,0.0,0.0006465377901338333,5.404264548973956e-05,0.0,0.005681818181818182,0.008504344610833795,0.009511505606194164,0.0,1.0,0.011305822498586773,0.002050031858603208,0.015968899333410096,0.0,0.590909112123121,0.028478176018028337,4.550299182171227e-06,0.0,5.259980353845663e-06,1.704966958761706e-06,0.23076923076923078,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6,0.7777777777777778,0.0,0.0,0.0
normal_traffic_1.pcap,192.168.16.2__59190__192.168.16.5__80,http,0.0,0.12384813380997851,0.0033398690638396862,0.03197674418604651,0.026281761168940324,0.002839429806271722,0.029585798816568046,0.03977272727272727,0.06596941605261074,0.07139137798626044,1.0,0.8918918918918919,0.26172979084228376,0.08205668061057705,0.2513101763046032,0.09828057899001247,0.00010332193191667115,3.771203881578545e-05,1.7501150700658568e-06,0.09488751383402522,0.08577664853921485,0.0873156643584295,0.9743589743589743,0.0,0.4,0.0,0.0,0.0,0.0,0.625,0.0,0.5581395348837209,0.26666666666666666,0.1111111111111111,0.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.2__1032,http,0.0,0.0732698220627327,0.0,0.0,0.00252149738152195,0.0,0.005917159763313609,0.0,0.006803475688667036,0.0,0.6666666666666666,0.0,0.0045223289994347085,0.0,0.0,0.0,3.273961725829964e-05,0.0,1.0,0.05676188016376859,0.32988198674420505,0.0478000757945582,0.01282051282051282,0.0,0.2,1.0,1.0,0.0,0.6666666666666666,0.125,0.3333333333333333,0.023255813953488372,0.06666666666666667,0.1111111111111111,0.0,0.0,1.0
1.pcap,149.154.167.50__80__192.168.87.191__53081,http,0.0,0.20868340629490953,0.002168783675026333,0.03488372093023256,0.09568759293980733,8.763672241579389e-05,0.0650887573964497,0.011363636363636364,0.15477907191717508,0.007712031572589863,0.0,0.7297297297297297,0.15036743923120408,0.0018284067928082666,0.19134815733580984,0.0005904185084958008,0.00020801815984458486,6.907819829292306e-07,1.295085151848734e-05,0.10481642991149319,0.13421296095616012,0.0896404708856083,0.34615384615384615,0.0,0.6,0.5,0.0,0.5,0.0,0.25,1.0,1.0,0.6,0.7777777777777778,0.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1077,http,0.0,0.00044047234444696197,0.0005425571418870008,0.01744186046511628,0.013480312924290425,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.043372157515252356,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.01705152199039233,0.0011157471879996651,2.940193317710639e-05,0.0004947449764777222,0.0004904951248337846,0.0005235374571207096,0.32051282051282054,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0,0.0,1.0
broken_auth_2.pcap,192.168.16.2__59848__192.168.16.5__80,http,0.0,2.0827013624343585e-05,0.011254267851285882,0.0436046511627907,0.03552725156785414,0.01063106473505593,0.04142011834319527,0.05113636363636364,0.06812924960456852,0.20789637704109376,1.0,0.8918918918918919,0.34878462408140193,0.12217081751946145,0.3031460415939507,0.16630498569714386,0.7262937647388538,0.7302072392138758,1.0500690420395141e-06,3.566783664719618e-06,3.890884452045336e-06,3.387770620900119e-06,0.48717948717948717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,1.0,0.0
normal_traffic_1.pcap,192.168.16.2__59122__192.168.16.5__80,http,0.0,0.12432712209080293,0.0054356856665216955,0.05232558139534884,0.11414624684812827,0.0029730758079558077,0.05917159763313609,0.05113636363636364,0.21197078942503236,0.05814014913335802,1.0,0.8918918918918919,0.4154889768230639,0.03280050973765133,0.533591527838104,0.043691142006125304,0.0004179448929280976,3.9334939503899936e-05,1.4000920560526854e-06,0.09535276207575184,0.055967394615898995,0.0723382047496279,0.7051282051282052,0.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.625,0.0,0.9302325581395349,0.4666666666666667,0.1111111111111111,0.0,0.0,0.0
normal_traffic_1.pcap,192.168.16.2__59116__192.168.16.5__80,http,0.0,0.414169436575521,0.06466977703863498,0.26453488372093026,0.5809465313247559,0.052305977773866585,0.28402366863905326,0.25,0.26157663154002586,0.20922391109546634,1.0,0.8918918918918919,0.5279819106840022,0.20239909133723025,0.581577061441212,0.19752369142569423,0.0006252015481319733,0.0002077396008298005,0.0,0.09499912208054982,0.04009217868629788,0.0634317230633576,0.6666666666666666,0.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.625,0.0,0.4883720930232558,0.4666666666666667,0.1111111111111111,0.0,0.0,0.0
jsql_get_search_0.pcap,192.168.16.1__58192__192.168.16.2__80,http,0.0,0.0007755626425575843,0.000933400568998675,0.020348837209302327,0.018103058123747334,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.04875824243544708,0.026028106557490785,1.0,0.8918918918918919,0.15602035048049745,0.016732692467518077,0.15623065205217473,0.022812702478276253,0.012358545955250684,0.0012496195632302988,1.7501150700658568e-06,0.0008113772321743665,0.0007702740277693099,0.0008099711586312556,0.1794871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
broken_auth_0.pcap,192.168.16.2__59736__192.168.16.5__80,http,0.0,1.4369152936700173e-05,0.0011082325641207178,0.020348837209302327,0.02502101247817935,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.10409317803660567,0.02154227485943435,1.0,0.8918918918918919,0.31430186546071226,0.015679973404992106,0.34624109123989333,0.019604265497332043,0.7266841272648671,0.057555961438472865,0.0,2.415599518963551e-06,8.70531966795508e-06,2.709540728059415e-06,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0
http_traff.pcap,10.0.16.20__80__192.168.16.22__46326,http,0.0,0.021490579455333624,0.0009312332302161704,0.020348837209302327,0.018975884140428008,0.0005696386957026603,0.023668639053254437,0.022727272727272728,0.05258519751032229,0.025064102610917054,1.0,0.8918918918918919,0.1712832108535896,0.015901598470787048,0.1722925507330755,0.02153454329722202,0.0004621316489956671,4.359508893582162e-05,1.4000920560526854e-06,0.024536980526267044,0.021495501985592358,0.02473139230517346,0.24358974358974358,0.0,0.4,0.0,0.0,0.8333333333333334,0.0,0.5,0.6666666666666666,1.0,0.8,0.0,0.0,0.0,0.0
normal_traffic_1.pcap,192.168.16.2__59140__192.168.16.5__80,http,0.0,0.12562625042082418,0.001145799769684132,0.02616279069767442,0.020495247947242515,0.0007522152007355642,0.023668639053254437,0.03409090909090909,0.05924693412214213,0.02206497922157655,1.0,0.8918918918918919,0.1978518937252685,0.019170568191262432,0.2002546385573966,0.022900215877892652,8.127233287659378e-05,9.84918295644084e-06,7.350483294276598e-06,0.09441523582026098,0.10282954154734793,0.093049368481922,0.7948717948717948,0.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.625,0.0,0.3023255813953488,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0
jsql_get_search_1.pcap,192.168.16.1__58284__192.168.16.2__80,http,0.0,0.001625019066998843,0.000933400568998675,0.020348837209302327,0.018103058123747334,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.04875824243544708,0.026028106557490785,1.0,0.8918918918918919,0.15602035048049745,0.016732692467518077,0.15623065205217473,0.022812702478276253,0.005908667395450855,0.0005976504771636397,2.4501610980921995e-06,0.0017726820454300293,0.0016201491785306794,0.0017771595010325702,0.6410256410256411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
broken_auth_0.pcap,192.168.16.2__59714__192.168.16.5__80,http,0.0,1.7614599548265216e-05,0.0011024529940340388,0.020348837209302327,0.024762397362125817,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.10273248289887227,0.02154227485943435,1.0,0.8918918918918919,0.30977953646127754,0.015679973404992106,0.3411315730412198,0.019604265497332043,0.6073895473206734,0.04854780020975131,0.0,5.123713042176594e-06,1.195236607190474e-05,4.791572163363827e-06,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.2__1060,http,0.0,0.9995006058703788,0.0006393649408388757,0.020348837209302327,0.01567854141074546,0.0003490862776229123,0.023668639053254437,0.022727272727272728,0.038127811671904835,0.015359796215408143,0.5,0.8108108108108109,0.13397399660825324,0.008200127434412832,0.13724095077032059,0.010027824760084108,4.708364855879719e-06,5.745100728187893e-07,2.520165700894834e-05,0.9999832606502085,0.9999876232175239,0.9998751672087178,0.11538461538461539,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0,0.0,1.0
broken_auth_0.pcap,192.168.16.2__59732__192.168.16.5__80,http,0.0,1.2527589083318484e-05,0.0011024529940340388,0.020348837209302327,0.024762397362125817,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.10273248289887227,0.02154227485943435,1.0,0.8918918918918919,0.30977953646127754,0.015679973404992106,0.3411315730412198,0.019604265497332043,0.8048324642033823,0.06432903763941188,0.0,1.7173402830131493e-06,6.862848044339631e-06,2.187051599856849e-06,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.2__1071,http,0.0,0.9993689629583304,0.0006393649408388757,0.020348837209302327,0.01567854141074546,0.0003490862776229123,0.023668639053254437,0.022727272727272728,0.038127811671904835,0.015359796215408143,0.5,0.8108108108108109,0.13397399660825324,0.008200127434412832,0.13724095077032059,0.010027824760084108,4.709491087719942e-06,5.745857505169734e-07,2.380156495289565e-05,0.9998536486385191,0.9998559154141518,0.9998623033943809,0.2564102564102564,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0,0.0,1.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1125,http,0.0,0.000470730146952749,0.0005678427610162218,0.01744186046511628,0.014935022952091549,0.0002935830200929095,0.01775147928994083,0.022727272727272728,0.051026067665002776,0.01291765288408802,0.5,0.8108108108108109,0.15488976823063877,0.006094689309360889,0.17087170007032573,0.006789634578903576,0.017330991143721303,0.0010191491797206659,2.7651818107040534e-05,0.0005295824507902747,0.0005245519321545741,0.0005605326147188162,0.6794871794871795,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0,0.0,1.0
normal_traffic_1.pcap,192.168.16.2__59184__192.168.16.5__80,http,0.0,0.19795945971423404,0.04581176229206191,0.19186046511627908,0.20925195577681516,0.041639858349844336,0.21893491124260356,0.17045454545454544,0.09758190290636215,0.2442871689857534,1.0,0.8918918918918919,0.2707744488411532,0.16228495442834584,0.2815186338194642,0.15635251795208702,0.00047522529794767897,0.000345999462163495,1.0500690420395141e-06,0.09489395857805433,0.026205051187296914,0.051487580659697385,0.9358974358974359,0.0,0.4,0.0,0.0,0.0,0.0,0.625,0.0,0.18604651162790697,0.26666666666666666,0.1111111111111111,0.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1093,http,0.0,0.00043122323451069515,0.0005678427610162218,0.01744186046511628,0.014935022952091549,0.0002935830200929095,0.01775147928994083,0.022727272727272728,0.051026067665002776,0.01291765288408802,0.5,0.8108108108108109,0.15488976823063877,0.006094689309360889,0.17087170007032573,0.006789634578903576,0.01890772396001936,0.001111848428252563,2.800184112105371e-05,0.00048473344878389286,0.00048008474705013706,0.000513001817221829,0.5,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0,0.0,1.0
normal_traffic_1.pcap,192.168.16.1__80__192.168.16.2__50776,http,0.0,1.981952129200023e-07,1.1559140173358205e-05,0.0,0.0006465377901338333,5.404264548973956e-05,0.0,0.005681818181818182,0.008504344610833795,0.009511505606194164,0.0,1.0,0.011305822498586773,0.002050031858603208,0.015968899333410096,0.0,0.5556307268342044,0.02677798640501172,4.2002761681580566e-06,2.358983905237844e-07,6.152298449586873e-06,2.0984241148628226e-06,0.28205128205128205,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6,0.7777777777777778,0.0,0.0,0.0
1.pcap,149.154.167.50__80__192.168.87.191__53101,http,0.0,0.010365849121598403,0.0007094422281398598,0.02616279069767442,0.017715135449667033,0.00037391668230738726,0.029585798816568046,0.028409090909090908,0.033774397168739936,0.013161867217220033,0.0,0.7297297297297297,0.12775579423403052,0.00786768983572042,0.12336933137646348,0.008946696770930601,0.0009078658747926402,5.931827087040137e-05,1.4700966588553195e-05,0.0076083553020786475,0.00847909117670451,0.006752706091575597,0.44871794871794873,0.0,0.4,0.5,0.0,0.5,0.6666666666666666,0.25,0.0,0.9767441860465116,0.13333333333333333,0.7777777777777778,0.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1100,http,0.0,0.0004311902019752085,0.0005678427610162218,0.01744186046511628,0.014935022952091549,0.0002935830200929095,0.01775147928994083,0.022727272727272728,0.051026067665002776,0.01291765288408802,0.5,0.8108108108108109,0.15488976823063877,0.006094689309360889,0.17087170007032573,0.006789634578903576,0.018909162320638943,0.001111932992325293,2.9751956191119566e-05,0.00048476175659075576,0.00048004756712948123,0.0005130417362015949,0.5769230769230769,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0,0.0,1.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1057,http,0.0,0.0005409986080667615,0.000572899884842066,0.01744186046511628,0.013480312924290425,0.00033155893313975354,0.01775147928994083,0.022727272727272728,0.043372157515252356,0.014588593058149156,0.5,0.8108108108108109,0.12945166760881854,0.0075352522370280076,0.1421285867404763,0.00900522645865823,0.013900541715119086,0.001002340287864537,3.465227838730396e-05,0.0005125883307369413,0.0006036429183698029,0.0005374543558569063,0.07692307692307693,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0,0.0,1.0
broken_auth_0.pcap,192.168.16.2__59756__192.168.16.5__80,http,0.0,1.6235491191696867e-05,0.0011118447954248923,0.020348837209302327,0.025182646925712808,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.10494361249768905,0.02154227485943435,1.0,0.8918918918918919,0.31712832108535893,0.015679973404992106,0.349434547979235,0.019604265497332043,0.6603418568498136,0.052006623859507474,0.0,3.65170708530818e-06,1.0572577905338636e-05,3.6234829555295474e-06,0.32051282051282054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0
jsql_get_search_0.pcap,192.168.16.1__58224__192.168.16.2__80,http,0.0,0.00046207562265524225,0.0021666163362438285,0.029069767441860465,0.053791944139134934,0.001031922406445973,0.03550295857988166,0.028409090909090908,0.14244777223146607,0.03632366870689826,1.0,0.8918918918918919,0.5161107970604861,0.016732692467518077,0.48259641296504663,0.025784582660333358,0.05488876937793336,0.003648877145747218,3.1502071261185424e-06,0.0004361761240784771,0.00034027585207712643,0.0003801862296418885,0.3717948717948718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
jsql_get_search_0.pcap,192.168.16.1__58190__192.168.16.2__80,http,0.0,0.0007348004937670372,0.0009341230152595099,0.020348837209302327,0.018135385013254023,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.04889998151229433,0.026028106557490785,1.0,0.8918918918918919,0.1565856416054268,0.016732692467518077,0.156825513453963,0.022812702478276253,0.01306096192857682,0.0013186474196277241,1.4000920560526854e-06,0.0008099052262174979,0.0007294917859120963,0.0008125904350944099,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
